Date,Open,High,Low,Close,id,ATR,RSI
,0.999301,0.999462,0.99838,0.99838,true-usd,0.0019831124061921337,45.19470713755529
,0.999126,0.999126,0.999126,0.999126,true-usd,0.001894747234321261,48.40212192661479
,0.999642,0.999642,0.998214,0.998214,frax,0.0014279999999999848,
,0.998952,1.0,0.998646,0.998646,frax,0.0014535714285714113,
,0.998806,1.002,0.998806,0.999996,frax,0.001589316326530594,
,1.002,1.002,0.999838,1.0,frax,0.0016302223032069799,
,1.001,1.002,0.996803,0.996803,frax,0.001884992138692196,
,1.001,1.001,0.994602,0.994602,frax,0.002207349843071318,
,0.964523,0.99745,0.964523,0.99745,frax,0.004401610568566219,
,1.001,1.003,1.001,1.003,frax,0.0044836383850972,
,1.001,1.007,1.001,1.005,frax,0.004591949929018829,
,1.002,1.005,0.997777,0.997777,frax,0.004779882076946047,
,1.001,1.002,0.999401,1.002,frax,0.004740104785735613,
,0.998957,1.001,0.998957,1.001,frax,0.004618883015325928,
,0.999502,1.002,0.999052,0.999855,frax,0.00449953422851693,
,0.999662,1.0,0.999424,0.999964,frax,0.004219281783622865,
,0.999378,1.001,0.999378,0.999734,frax,0.004033761656221224,52.4117796395024
,0.998972,1.001,0.998972,0.999099,frax,0.0038904929664911312,51.29854305142075
,0.999151,1.002,0.999151,0.999728,frax,0.003819814897456054,52.37756861408856
,1.002,1.002,0.997434,0.997434,frax,0.003873113833352047,48.184565558558056
,0.998501,1.001,0.998501,1.001,frax,0.003851177130969747,54.307969521094726
,0.997369,0.999738,0.997369,0.999738,frax,0.0038354501930433324,51.96736952034525
,0.997071,0.999731,0.997071,0.999382,frax,0.0037519894649688072,51.29575452522582
,0.996978,0.999951,0.996978,0.999273,frax,0.0036963473603281783,51.07809108385444
,1.002,1.002,0.997128,0.997392,frax,0.0037803225488761646,47.344549137130386
,0.999982,0.999982,0.996903,0.997828,frax,0.0037302280810992995,48.28808705444436
,0.99806,1.002,0.99806,1.002,frax,0.003761783218163632,56.34850620055312
,0.999584,0.999584,0.998463,0.998819,frax,0.003745727274009088,49.95485711869875
,0.998442,1.001,0.997568,0.997568,frax,0.0037233181830084302,47.66431607337647
,0.999362,1.0,0.998331,1.0,frax,0.0036310811699363987,52.248271618490826
,0.998376,1.001,0.998376,0.999494,frax,0.0035591468006552166,51.24262478544176
,1.001,1.001,0.998738,0.999099,frax,0.0034664934577512637,50.426671812017325
,0.998917,0.999534,0.99866,0.99866,frax,0.0032813153536261764,49.48359489984519
,0.998985,0.998985,0.998378,0.998378,frax,0.0030902928283671654,48.85156940220461
